N° Certificado|Laboratorio|Nombre Comercial|Forma Farmacéutica|Presentación|Precio Venta al Público| (uso exclusivamente hospitalario - muestra médica - no venta al público)| (muestra médica - no venta al público)| (uso exclusivamente hospitalario - muestra médica)| (uso exclusivamente hospitalario - no venta al público)| (uso exclusivamente hospitalario)| (muestra médica)| (no venta al público)|GTIN|Genérico|Genérico[IFA,Cantidad,Unidad]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 10000 UI|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 10000 UI + 1 AMPOLLA DILUYENTE por 1 ml|$3,989.90|0|0|0|0|0|0|0|07795355000210|ERITROPOYETINA HUMANA RECOMBINANTE 10000 UI / ML |[['ERITROPOYETINA HUMANA RECOMBINANTE', '10000', 'UI / ML']]
46109|BIOSIDUS SOCIEDAD ANONIMA|HHT 4 UI|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 4 UI + 1 JERINGA PRELLENADA SOLVENTE por 1 ML|$4,709.49|0|0|0|0|0|0|0|07795355000036|SOMATROPINA, TITULADA BIOLOGICAMENTE, ESTERIL Y APIROGENA 1.33 MG |[['SOMATROPINA, TITULADA BIOLOGICAMENTE, ESTERIL Y APIROGENA', '1.33', 'MG']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 20000 UI|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 20000 UI + 1 AMPOLLA DILUYENTE por 1 ml|$7,320.28|0|0|0|0|0|0|0|07795355998098|ERITROPOYETINA HUMANA RECOMBINANTE 20000 UI / ML |[['ERITROPOYETINA HUMANA RECOMBINANTE', '20000', 'UI / ML']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 2000 UI|POLVO LIOFILIZADO PARA INYECTABLE|25 FRASCO AMPOLLA por 2000 UI + 25 AMPOLLA DILUYENTE por 2 ml|$11,574.32|0|0|0|0|0|0|0|07795355998111|ERITROPOYETINA HUMANA RECOMBINANTE 2000 UI / 2 ML |[['ERITROPOYETINA HUMANA RECOMBINANTE', '2000', 'UI / 2 ML']]
44524|BIOSIDUS SOCIEDAD ANONIMA|NEUTROMAX|SOLUCION INYECTABLE|5 FRASCO AMPOLLA por 1 ML |$12,059.26|0|0|0|0|0|0|0|07795355000135|FILGRASTIM 300 MCG |[['FILGRASTIM', '300', 'MCG']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 40000 UI|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 40000 UI + 1 AMPOLLA de SOLVENTE por 1 ml|$13,666.64|0|0|0|0|0|0|0|07795355998104|ERITROPOYETINA HUMANA RECOMBINANTE 40000 UI / ML |[['ERITROPOYETINA HUMANA RECOMBINANTE', '40000', 'UI / ML']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 3000 UI|POLVO LIOFILIZADO PARA INYECTABLE|25 FRASCO AMPOLLA por 3000 UI + 25 AMPOLLA DILUYENTE por 2 ml|$18,308.93|0|0|0|0|0|0|0|07795355998128|ERITROPOYETINA HUMANA RECOMBINANTE 3000 UI / 2 ML |[['ERITROPOYETINA HUMANA RECOMBINANTE', '3000', 'UI / 2 ML']]
46109|BIOSIDUS SOCIEDAD ANONIMA|HHT 16 UI|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 16 UI + 1 AMPOLLA  SOLVENTE por 1 ML|$18,842.12|0|0|0|0|0|0|0|07795355000104|SOMATROPINA, TITULADA BIOLOGICAMENTE, ESTERIL Y APIROGENA 5.32 MG |[['SOMATROPINA, TITULADA BIOLOGICAMENTE, ESTERIL Y APIROGENA', '5.32', 'MG']]
44524|BIOSIDUS SOCIEDAD ANONIMA|NEUTROMAX|SOLUCION INYECTABLE|5 FRASCO AMPOLLA por 1.6 ML |$19,349.88|0|0|0|0|0|0|0|07795355000142|FILGRASTIM 480 MCG |[['FILGRASTIM', '480', 'MCG']]
56749|BIOSIDUS SOCIEDAD ANONIMA|OSTEOFORTIL|SOLUCION INYECTABLE|30 JERINGA PRELLENADA por 80 MCL |$56,054.94|0|0|0|0|0|0|0|07795355000494|TERIPARATIDA 250 MCG / ML |[['TERIPARATIDA', '250', 'MCG / ML']]
46109|BIOSIDUS SOCIEDAD ANONIMA|HHT PEN|SOLUCION INYECTABLE|1 CARTUCHO por 3 ML |$79,209.36|0|0|0|0|0|0|0|07795355000685|SOMATROPINA 20 MG / 3 ML |[['SOMATROPINA', '20', 'MG / 3 ML']]
57655|BIOSIDUS SOCIEDAD ANONIMA|AMILIX|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 100 MG |$142,251.80|0|0|0|0|0|0|0|07795355000692|AZACITIDINA 100 MG |[['AZACITIDINA', '100', 'MG']]
57301|BIOSIDUS SOCIEDAD ANONIMA|BROMADENE|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 3.5 MG |$163,844.46|0|0|0|0|0|0|0|07795355000722|BORTEZOMIB 3.5 MG |[['BORTEZOMIB', '3.5', 'MG']]
51431|BIOSIDUS SOCIEDAD ANONIMA|BLASTOFERON|SOLUCION INYECTABLE|12 JERINGA PRELLENADA por 0.5 ML |$270,485.27|0|0|0|0|0|0|0|07795355000500|INTERFERON BETA 1 A RECOMBINANTE HUMANO 22 MCG |[['INTERFERON BETA 1 A RECOMBINANTE HUMANO', '22', 'MCG']]
51431|BIOSIDUS SOCIEDAD ANONIMA|BLASTOFERON|SOLUCION INYECTABLE|12 JERINGA PRELLENADA por 0.5 ML |$276,521.05|0|0|0|0|0|0|0|07795355000517|INTERFERON BETA 1 A RECOMBINANTE HUMANO 44 MCG |[['INTERFERON BETA 1 A RECOMBINANTE HUMANO', '44', 'MCG']]
58309|BIOSIDUS SOCIEDAD ANONIMA|ESCLEROFERON|SOLUCION INYECTABLE|4 JERINGA PRELLENADA por 0.5 ML DE SOLUCIÓN INYECTABLE + 4 AGUJAS PARA INYECCIÓN IM|$278,500.00|0|0|0|0|0|0|0|07795355000760|INTERFERON BETA 1A 30 MCG / 0.5 ML |[['INTERFERON BETA 1A', '30', 'MCG / 0.5 ML']]
58687|BIOSIDUS SOCIEDAD ANONIMA|BIOMONAR|CAPSULA DURA| BLISTER por 28 UNIDADES |$282,256.00|0|0|0|0|0|0|0|07795355998258|FINGOLIMOD 0.5 MG |[['FINGOLIMOD', '0.5', 'MG']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 2000 UI|SOLUCION INYECTABLE|10 FRASCO AMPOLLA por 2000 UI ||0|0|0|0|0|0|0|07795355998746|ERITROPOYETINA HUMANA RECOMBINANTE (RHUEPO) 2000 UI |[['ERITROPOYETINA HUMANA RECOMBINANTE (RHUEPO)', '2000', 'UI']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 2000 UI|SOLUCION INYECTABLE|5 FRASCO AMPOLLA por 2000 UI ||0|0|0|0|0|0|0|07795355998739|ERITROPOYETINA HUMANA RECOMBINANTE (RHUEPO) 2000 UI |[['ERITROPOYETINA HUMANA RECOMBINANTE (RHUEPO)', '2000', 'UI']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 4000 UI|SOLUCION INYECTABLE|5 FRASCO AMPOLLA por 4000 UI ||0|0|0|0|0|0|0|07795355998760|ERITROPOYETINA 4000 UI |[['ERITROPOYETINA', '4000', 'UI']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 4000 UI|SOLUCION INYECTABLE|10 FRASCO AMPOLLA por 4000 UI ||0|0|0|0|0|0|0|07795355998777|ERITROPOYETINA 4000 UI |[['ERITROPOYETINA', '4000', 'UI']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 2000 UI|SOLUCION INYECTABLE|1 FRASCO AMPOLLA por 2000 UI ||0|0|0|0|0|0|0|07795355998722|ERITROPOYETINA HUMANA RECOMBINANTE (RHUEPO) 2000 UI |[['ERITROPOYETINA HUMANA RECOMBINANTE (RHUEPO)', '2000', 'UI']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 4000 UI|SOLUCION INYECTABLE|1 FRASCO AMPOLLA por 4000 UI ||0|0|0|0|0|0|0|07795355998753|ERITROPOYETINA 4000 UI |[['ERITROPOYETINA', '4000', 'UI']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 2000 UI|SOLUCION INYECTABLE|50 FRASCO AMPOLLA por 2000 UI ||0|0|0|0|0|0|0|07795355998784|ERITROPOYETINA HUMANA RECOMBINANTE (RHUEPO) 2000 UI |[['ERITROPOYETINA HUMANA RECOMBINANTE (RHUEPO)', '2000', 'UI']]
38777|BIOSIDUS SOCIEDAD ANONIMA|HEMAX 4000 UI|SOLUCION INYECTABLE|50 FRASCO AMPOLLA por 4000 UI ||0|0|0|0|0|0|0|07795355998791|ERITROPOYETINA 4000 UI |[['ERITROPOYETINA', '4000', 'UI']]
46280|BIOSINTEX S.A.|OMAFLAXINA|SOLUCION OFTALMICA ESTERIL|1 FRASCO GOTERO por 5 ML |$45.00|0|0|0|0|0|0|0||CIPROFLOXACINA 0.35 G / 100 ML |[['CIPROFLOXACINA', '0.35', 'G / 100 ML']]
54597|BIOSINTEX S.A.|IBULGIA 2 % VL|SUSPENSION ORAL|1 FRASCO por 120 ML |$77.00|0|0|0|0|0|0|0|07794207000606|IBUPROFENO 2 G / 100 ML |[['IBUPROFENO', '2', 'G / 100 ML']]
51345|BIOSINTEX S.A.|CLORATEN|COMPRIMIDO RECUBIERTO| BLISTER por 28 UNIDADES |$101.55|0|0|0|0|0|0|0|07795335010864|CARVEDILOL 6.25 MG |[['CARVEDILOL', '6.25', 'MG']]
53358|BIOSINTEX S.A.|MELGIB|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$120.80|0|0|0|0|0|0|0|07793569001252|METFORMINA CLORHIDRATO 850 MG |[['METFORMINA CLORHIDRATO', '850', 'MG']]
38898|BIOSINTEX S.A.|RETEP|COMPRIMIDO| BLISTER por 50 UNIDADES |$128.75|0|0|0|0|0|0|0|07793569001597|FUROSEMIDA 40 MG |[['FUROSEMIDA', '40', 'MG']]
47945|BIOSINTEX S.A.|TAVINEX EXPECTORANTE|JARABE|1 FRASCO por 100 ML |$139.50|0|0|0|0|0|0|0|07793569479457|AMBROXOL CLORHIDRATO 300 MG / 100 ML |[['AMBROXOL CLORHIDRATO', '300', 'MG / 100 ML']]
51345|BIOSINTEX S.A.|CLORATEN|COMPRIMIDO RECUBIERTO| BLISTER por 28 UNIDADES |$155.54|0|0|0|0|0|0|0|07795335010857|CARVEDILOL 25 MG |[['CARVEDILOL', '25', 'MG']]
51345|BIOSINTEX S.A.|CLORATEN|COMPRIMIDO RECUBIERTO| BLISTER por 28 UNIDADES |$159.43|0|0|0|0|0|0|0|07795335010840|CARVEDILOL 12.5 MG |[['CARVEDILOL', '12.5', 'MG']]
53119|BIOSINTEX S.A.|PIRIGRIP|COMPRIMIDO RECUBIERTO| BLISTER por 8 UNIDADES |$183.00|0|0|0|0|0|0|0|07794207083913|PARACETAMOL 500 MG + CLORFENIRAMINA MALEATO 2 MG + PSEUDOEFEDRINA CLORHIDRATO 30 MG |[['PARACETAMOL', '500', 'MG'], ['CLORFENIRAMINA MALEATO', '2', 'MG'], ['PSEUDOEFEDRINA CLORHIDRATO', '30', 'MG']]
49724|BIOSINTEX S.A.|TAVINEX ANTIGRIPAL|COMPRIMIDO RECUBIERTO| BLISTER por 16 UNIDADES |$197.00|0|0|0|0|0|0|0|07793569000965|CAFEINA 30 MG + PARACETAMOL 500 MG + BUTETAMATO CITRATO 40 MG + FENILEFRINA CLORHIDRATO 8 MG |[['CAFEINA', '30', 'MG'], ['PARACETAMOL', '500', 'MG'], ['BUTETAMATO CITRATO', '40', 'MG'], ['FENILEFRINA CLORHIDRATO', '8', 'MG']]
48693|BIOSINTEX S.A.|ATIGLAUC|SOLUCION OFTALMICA|1 FRASCO GOTERO por 10 ML |$198.00|0|0|0|0|0|0|0|07794207000248|TIMOLOL MALEATO 0.5 G / 100 ML |[['TIMOLOL MALEATO', '0.5', 'G / 100 ML']]
50773|BIOSINTEX S.A.|ATORVASTATINA NORTHIA|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$211.64|0|0|0|0|0|0|0|07795335007888|ATORVASTATINA 10 MG |[['ATORVASTATINA', '10', 'MG']]
57778|BIOSINTEX S.A.|PIRITOS FORTE|JARABE|1 FRASCO por 120 ML |$224.50|0|0|0|0|0|0|0|07794207000965|BUTETAMATO CITRATO 350 MG % + AMBROXOL CLORHIDRATO 400 MG % |[['BUTETAMATO CITRATO', '350', 'MG %'], ['AMBROXOL CLORHIDRATO', '400', 'MG %']]
54597|BIOSINTEX S.A.|IBULGIA 2 % VL|SUSPENSION ORAL|1 FRASCO por 90 ML |$229.00|0|0|0|0|0|0|0|07794207000071|IBUPROFENO 2 G / 100 ML |[['IBUPROFENO', '2', 'G / 100 ML']]
22107|BIOSINTEX S.A.|LEFMAR CARAMELOS ANTIBIOTICOS|CARAMELO| BLISTER por 9 UNIDADES |$229.00|0|0|0|0|0|0|0|07794207000767|HEXILRESORCINOL 1 MG + TIROTRICINA 1 MG + BENZOCAINA 20 MG |[['HEXILRESORCINOL', '1', 'MG'], ['TIROTRICINA', '1', 'MG'], ['BENZOCAINA', '20', 'MG']]
46647|BIOSINTEX S.A.|BUCOANGIN "N"|CARAMELO| BLISTER por 9 UNIDADES |$229.00|0|0|0|0|0|0|0|07794207084064|BENZOCAINA 10 MG + GRAMICIDINA 0.25 MG + NEOMICINA 2.5 MG |[['BENZOCAINA', '10', 'MG'], ['GRAMICIDINA', '0.25', 'MG'], ['NEOMICINA', '2.5', 'MG']]
54597|BIOSINTEX S.A.|IBULGIA 2 % VL|SUSPENSION ORAL|1 FRASCO por 90 ML |$229.00|0|0|0|0|0|0|0|07794207000026|IBUPROFENO 2 G / 100 ML |[['IBUPROFENO', '2', 'G / 100 ML']]
53525|BIOSINTEX S.A.|FORZAK|COMPRIMIDO MASTICABLE| BLISTER por 2 UNIDADES |$259.00|0|0|0|0|0|0|0|07794207083876|SILDENAFIL 50 MG |[['SILDENAFIL', '50', 'MG']]
53856|BIOSINTEX S.A.|METABULGIN|CREMA DERMICA|1 POMO por 20 G |$269.00|0|0|0|0|0|0|0|07794207000958|BETAMETASONA DIPROPIONATO 0.05 G % |[['BETAMETASONA DIPROPIONATO', '0.05', 'G %']]
53396|BIOSINTEX S.A.|NAFAZOLEX|SOLUCION NASAL|1 FRASCO GOTERO por 20 ML |$283.00|0|0|0|0|0|0|0|07794207003997|NAFAZOLINA CLORHIDRATO 0.1 G / 100 ML |[['NAFAZOLINA CLORHIDRATO', '0.1', 'G / 100 ML']]
52929|BIOSINTEX S.A.|OTOLEF HC|SUSPENSION OTICA|1 FRASCO GOTERO por 5 ML |$283.00|0|0|0|0|0|0|0|07794207000590|HIDROCORTISONA 1000 MG / 100 ML + CIPROFLOXACINO CLORHIDRATO MONOHIDRATO 200 MG / 100 ML |[['HIDROCORTISONA', '1000', 'MG / 100 ML'], ['CIPROFLOXACINO CLORHIDRATO MONOHIDRATO', '200', 'MG / 100 ML']]
57011|BIOSINTEX S.A.|NAFAZOLEX PLUS|SOLUCION NASAL|1 FRASCO por 20 ML |$283.00|0|0|0|0|0|0|0|07794207000736|CLORHIDRATO DE DIFENHIDRAMINA 0.1 G + NAFAZOLINA CLORHIDRATO 0.1 G |[['CLORHIDRATO DE DIFENHIDRAMINA', '0.1', 'G'], ['NAFAZOLINA CLORHIDRATO', '0.1', 'G']]
51097|BIOSINTEX S.A.|SINCOLVASTATIN|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$288.20|0|0|0|0|0|0|0|07793569005106|SIMVASTATINA 10 MG |[['SIMVASTATINA', '10', 'MG']]
26039|BIOSINTEX S.A.|ANTIBIOCORT|SOLUCION OFTALMICA ESTERIL| ENVASE por 10 ML |$292.00|0|0|0|0|0|0|0|07794207000095|NEOMICINA SULFATO 500 MG / 100 ML + HIDROCORTISONA 250 MG / 100 ML + NAFAZOLINA CLORHIDRATO 50 MG / ...|[['NEOMICINA SULFATO', '500', 'MG / 100 ML'], ['HIDROCORTISONA', '250', 'MG / 100 ML'], ['NAFAZOLINA CLORHIDRATO', '50', 'MG / 100 ML']]
53119|BIOSINTEX S.A.|PIRIGRIP|COMPRIMIDO RECUBIERTO| BLISTER por 16 UNIDADES |$295.00|0|0|0|0|0|0|0|07794207083852|PARACETAMOL 500 MG + CLORFENIRAMINA MALEATO 2 MG + PSEUDOEFEDRINA CLORHIDRATO 30 MG |[['PARACETAMOL', '500', 'MG'], ['CLORFENIRAMINA MALEATO', '2', 'MG'], ['PSEUDOEFEDRINA CLORHIDRATO', '30', 'MG']]
51097|BIOSINTEX S.A.|SINCOLVASTATIN|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$318.71|0|0|0|0|0|0|0|07793569005113|SIMVASTATINA 20 MG |[['SIMVASTATINA', '20', 'MG']]
36112|BIOSINTEX S.A.|BIOXILINA|COMPRIMIDO RECUBIERTO| BLISTER por 16 UNIDADES |$359.00|0|0|0|0|0|0|0|07794207084194|AMOXICILINA 500 MG |[['AMOXICILINA', '500', 'MG']]
50773|BIOSINTEX S.A.|ATORVASTATINA NORTHIA|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$362.55|0|0|0|0|0|0|0|07795335007895|ATORVASTATINA 20 MG |[['ATORVASTATINA', '20', 'MG']]
53524|BIOSINTEX S.A.|LABIODERM|CREMA DERMICA|1 POMO por 10 G |$382.00|0|0|0|0|0|0|0|07794207000934|ACICLOVIR 5 G % |[['ACICLOVIR', '5', 'G %']]
52796|BIOSINTEX S.A.|VENZIDIAK|GEL DERMICO|1 POMO por 50 G |$389.00|0|0|0|0|0|0|0|07794207084019|DICLOFENACO DIETILAMINA 1.16 G / 100 G |[['DICLOFENACO DIETILAMINA', '1.16', 'G / 100 G']]
49724|BIOSINTEX S.A.|TAVINEX ANTIGRIPAL|COMPRIMIDO RECUBIERTO| BLISTER por 16 UNIDADES |$406.00|0|0|0|0|0|0|0|07794207084149|CAFEINA 30 MG + PARACETAMOL 500 MG + BUTETAMATO CITRATO 40 MG + FENILEFRINA CLORHIDRATO 8 MG |[['CAFEINA', '30', 'MG'], ['PARACETAMOL', '500', 'MG'], ['BUTETAMATO CITRATO', '40', 'MG'], ['FENILEFRINA CLORHIDRATO', '8', 'MG']]
31967|BIOSINTEX S.A.|FADALEX|JARABE|1 FRASCO por 300 MG / 120 ML|$426.00|0|0|0|0|0|0|0|07794207084132|CLORHIDRATO DE DIFENHIDRAMINA 300 MG |[['CLORHIDRATO DE DIFENHIDRAMINA', '300', 'MG']]
56876|BIOSINTEX S.A.|DIPIFEBRAL|JARABE|1 FRASCO por 100 ML |$432.00|0|0|0|0|0|0|0|07794207000699|DIPIRONA 5 G / 100 ML |[['DIPIRONA', '5', 'G / 100 ML']]
54597|BIOSINTEX S.A.|IBULGIA 4 %|SUSPENSION ORAL|1 FRASCO por 90 ML |$436.00|0|0|0|0|0|0|0|07794207083975|IBUPROFENO 4 G / 100 ML |[['IBUPROFENO', '4', 'G / 100 ML']]
53525|BIOSINTEX S.A.|FORZAK|COMPRIMIDO MASTICABLE| BLISTER por 4 UNIDADES |$449.00|0|0|0|0|0|0|0|07794207000019|SILDENAFIL 50 MG |[['SILDENAFIL', '50', 'MG']]
53856|BIOSINTEX S.A.|VITACORTIL B|CREMA DERMICA|1 POMO por 20 G |$453.50|0|0|0|0|0|0|0|07794207084309|BETAMETASONA DIPROPIONATO 0.05 G % |[['BETAMETASONA DIPROPIONATO', '0.05', 'G %']]
56920|BIOSINTEX S.A.|VENZIDIAK FLEX|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$486.00|0|0|0|0|0|0|0|07794207000897|DICLOFENACO SODICO 50 MG + PRIDINOL MESILATO 4 MG |[['DICLOFENACO SODICO', '50', 'MG'], ['PRIDINOL MESILATO', '4', 'MG']]
43250|BIOSINTEX S.A.|KETOLEF|CREMA|1 POMO por 15 G |$494.00|0|0|0|0|0|0|0|07794207000484|KETOCONAZOL 2 G % |[['KETOCONAZOL', '2', 'G %']]
36112|BIOSINTEX S.A.|BIOXILINA|POLVO PARA SUSPENSIÓN ORAL|1 FRASCO por 90 ML |$496.00|0|0|0|0|0|0|0|07794207084187|AMOXICILINA 500 MG / 5 ML |[['AMOXICILINA', '500', 'MG / 5 ML']]
47762|BIOSINTEX S.A.|OFTALBRAX|GOTAS OFTALMICAS|1 FRASCO por 5 ML |$515.50|0|0|0|0|0|0|0|07794207000125|TOBRAMICINA 0.3 G / 100 ML |[['TOBRAMICINA', '0.3', 'G / 100 ML']]
44740|BIOSINTEX S.A.|POVITIOL|SOLUCION|1 FRASCO GOTERO por 60 ML |$517.00|0|0|0|0|0|0|0|07794207000583|IODOPOVIDONA 10 G / 100 ML |[['IODOPOVIDONA', '10', 'G / 100 ML']]
44740|BIOSINTEX S.A.|POVITIOL|SOLUCION JABONOSA|1 FRASCO GOTERO por 60 ML |$518.00|0|0|0|0|0|0|0|07794207000927|IODOPOVIDONA 5 G / 100 ML |[['IODOPOVIDONA', '5', 'G / 100 ML']]
36112|BIOSINTEX S.A.|BIOXILINA DUO|COMPRIMIDO RECUBIERTO| BLISTER por 14 UNIDADES |$522.00|0|0|0|0|0|0|0|07794207084170|AMOXICILINA 875 MG |[['AMOXICILINA', '875', 'MG']]
52625|BIOSINTEX S.A.|PIRITOS|JARABE|1 FRASCO por 120 ML |$539.00|0|0|0|0|0|0|0|07794207000545|BROMHEXINA CLORHIDRATO 0.12 G / 100 ML + BUTETAMATO CITRATO 0.12 G / 100 ML |[['BROMHEXINA CLORHIDRATO', '0.12', 'G / 100 ML'], ['BUTETAMATO CITRATO', '0.12', 'G / 100 ML']]
52330|BIOSINTEX S.A.|LACRIGESTINA|SOLUCION OFTALMICA|1 FRASCO por 15 ML |$539.00|0|0|0|0|0|0|0|07794207000552|HIDROXIPROPILMETILCELULOSA 300 MG/100 ML |[['HIDROXIPROPILMETILCELULOSA', '300', 'MG/100 ML']]
54935|BIOSINTEX S.A.|KLOMADEX|CREMA|1 POMO por 30 G |$541.00|0|0|0|0|0|0|0|07794207000996|CLOBETASOL 17-PROPIONATO 0.05 G / 100 G |[['CLOBETASOL 17-PROPIONATO', '0.05', 'G / 100 G']]
57732|BIOSINTEX S.A.|POMADA HADENSA PLUS|POMADA RECTAL|1 POMO por 15 G |$545.00|0|0|0|0|0|0|0|07794207000941|HIDROCORTISONA ACETATO 0.25 G / 100 G + LIDOCAINA 5 G / 100 G |[['HIDROCORTISONA ACETATO', '0.25', 'G / 100 G'], ['LIDOCAINA', '5', 'G / 100 G']]
48958|BIOSINTEX S.A.|VITACORTIL|CREMA DERMICA|1 POMO por 20 G |$545.00|0|0|0|0|0|0|0|07793569000590|CLOTRIMAZOL 1 G % + BETAMETASONA 50 MG % + GENTAMICINA 60 MG % |[['CLOTRIMAZOL', '1', 'G %'], ['BETAMETASONA', '50', 'MG %'], ['GENTAMICINA', '60', 'MG %']]
47945|BIOSINTEX S.A.|TAVINEX EXPECTORANTE|JARABE|1 FRASCO por 100 ML |$554.00|0|0|0|0|0|0|0|07794207084125|AMBROXOL CLORHIDRATO 300 MG / 100 ML |[['AMBROXOL CLORHIDRATO', '300', 'MG / 100 ML']]
52042|BIOSINTEX S.A.|VENZIDIAK|COMPRIMIDO RECUBIERTO| BLISTER por 15 UNIDADES |$558.00|0|0|0|0|0|0|0|07794207083999|DICLOFENACO SODICO 75 MG |[['DICLOFENACO SODICO', '75', 'MG']]
56409|BIOSINTEX S.A.|DIROLAC|COMPRIMIDO| BLISTER por 10 UNIDADES |$566.00|0|0|0|0|0|0|0|07794207001009|KETOROLACO 10 MG |[['KETOROLACO', '10', 'MG']]
27926|BIOSINTEX S.A.|LACRIGESTINA COLIRIO|SOLUCION OFTALMICA ESTERIL|1 FRASCO GOTERO por 15 ML |$566.00|0|0|0|0|0|0|0|07794207084408|TETRAZOLINA 0.01 G |[['TETRAZOLINA', '0.01', 'G']]
54615|BIOSINTEX S.A.|POMADA HADENSA|POMADA RECTAL|1 POMO por 15 G |$567.00|0|0|0|0|0|0|0|07794207000057|LIDOCAINA CLORHIDRATO 0.7 G / 100 G + OXIDO DE ZINC 6.6 G / 100 G |[['LIDOCAINA CLORHIDRATO', '0.7', 'G / 100 G'], ['OXIDO DE ZINC', '6.6', 'G / 100 G']]
51875|BIOSINTEX S.A.|BIOCORT|SUSPENSION OFTALMICA|1 FRASCO GOTERO por 5 ML |$578.00|0|0|0|0|0|0|0|07794207000491|TOBRAMICINA 300 MG/100 ML + DEXAMETASONA 100 MG/100 ML |[['TOBRAMICINA', '300', 'MG/100 ML'], ['DEXAMETASONA', '100', 'MG/100 ML']]
42709|BIOSINTEX S.A.|IRRICUTAN|LOCION|1 ENVASE por 100 ML |$588.00|0|0|0|0|0|0|0|07794207000330|DIFENHIDRAMINA 1 G % + CALAMINA 8.1 G % + CLORHIDRATO DE DIFENHIDRAMINA 1 G + OXIDO DE ZINC 2 G |[['DIFENHIDRAMINA', '1', 'G %'], ['CALAMINA', '8.1', 'G %'], ['CLORHIDRATO DE DIFENHIDRAMINA', '1', 'G'], ['OXIDO DE ZINC', '2', 'G']]
55601|BIOSINTEX S.A.|OMAFLAXINA D|SOLUCION OFTALMICA ESTERIL|1 FRASCO por 5 ML |$590.00|0|0|0|0|0|0|0|07794207000644|DEXAMETASONA 0.1 G / 100 ML + CIPROFLOXACINO CLORHIDRATO 0.35 G / 100 ML |[['DEXAMETASONA', '0.1', 'G / 100 ML'], ['CIPROFLOXACINO CLORHIDRATO', '0.35', 'G / 100 ML']]
42709|BIOSINTEX S.A.|IRRICUTAN|LOCION|1 FRASCO por 100 ML - LOCION INCOLORA|$611.00|0|0|0|0|0|0|0|07794207000743|CLORHIDRATO DE DIFENHIDRAMINA 1 G / 100 ML + OXIDO DE ZINC 2 G / 100 ML |[['CLORHIDRATO DE DIFENHIDRAMINA', '1', 'G / 100 ML'], ['OXIDO DE ZINC', '2', 'G / 100 ML']]
46442|BIOSINTEX S.A.|CEFAGRAND|COMPRIMIDO RECUBIERTO| BLISTER por 16 UNIDADES |$662.50|0|0|0|0|0|0|0|07794207084668|CEFALEXINA 500 MG |[['CEFALEXINA', '500', 'MG']]
44740|BIOSINTEX S.A.|POVITIOL|JABON|1 BOLSA por 100 G |$685.00|0|0|0|0|0|0|0|07794207000972|IODOPOVIDONA 8 G / 100 G |[['IODOPOVIDONA', '8', 'G / 100 G']]
48204|BIOSINTEX S.A.|TRIBIOCORT|CREMA|1 POMO por 20 G |$699.00|0|0|0|0|0|0|0|07794207000316|GENTAMICINA SULFATO 0.1 G % + BETAMETASONA 17-VALERATO 0.1 G % + MICONAZOL NITRATO 2 G % |[['GENTAMICINA SULFATO', '0.1', 'G %'], ['BETAMETASONA 17-VALERATO', '0.1', 'G %'], ['MICONAZOL NITRATO', '2', 'G %']]
56876|BIOSINTEX S.A.|DIPIFEBRAL|JARABE|1 FRASCO por 200 ML |$742.00|0|0|0|0|0|0|0|07794207000705|DIPIRONA 5 G / 100 ML |[['DIPIRONA', '5', 'G / 100 ML']]
45410|BIOSINTEX S.A.|NOVOZITRON|COMPRIMIDO| BLISTER por 3 UNIDADES |$790.00|0|0|0|0|0|0|0|07794207084637|AZITROMICINA DIHIDRATO 500 MG |[['AZITROMICINA DIHIDRATO', '500', 'MG']]
