N° Certificado|Laboratorio|Nombre Comercial|Forma Farmacéutica|Presentación|Precio Venta al Público| (uso exclusivamente hospitalario - muestra médica - no venta al público)| (muestra médica - no venta al público)| (uso exclusivamente hospitalario - muestra médica)| (uso exclusivamente hospitalario - no venta al público)| (uso exclusivamente hospitalario)| (muestra médica)| (no venta al público)|GTIN|Genérico|Genérico[IFA,Cantidad,Unidad]
46833|DENVER FARMA S A|FENITOINA DENVER FARMA|CAPSULA| BLISTER por 50 UNIDADES |$421.90|0|0|0|0|0|0|0|07798050060510|FENITOINA SODICO 100 MG |[['FENITOINA SODICO', '100', 'MG']]
52601|DENVER FARMA S A|PANCLO B12|SOLUCION INYECTABLE|6 AMPOLLA por 3 ML |$425.70|0|0|0|0|0|0|0|07798050061593|DICLOFENACO SODICO 75 MG / 3 ML + BETAMETASONA (COMO FOSFATO DISODICO) 2 MG / 3 ML + HIDROXOCOBALAMI...|[['DICLOFENACO SODICO', '75', 'MG / 3 ML'], ['BETAMETASONA (COMO FOSFATO DISODICO)', '2', 'MG / 3 ML'], ['HIDROXOCOBALAMINA COMO SULFATO', '10', 'MG / 3 ML']]
53185|DENVER FARMA S A|ALIVIAPRES|SOLUCION OFTALMICA ESTERIL|1 FRASCO por 5 ML |$430.85|0|0|0|0|0|0|0|07798050061470|TIMOLOL MALEATO 0.5 G / 100 ML + DORZOLAMIDA CLORHIDRATO 2 G / 100 ML |[['TIMOLOL MALEATO', '0.5', 'G / 100 ML'], ['DORZOLAMIDA CLORHIDRATO', '2', 'G / 100 ML']]
52669|DENVER FARMA S A|DENCILOX|COMPRIMIDO| BLISTER por 30 UNIDADES |$441.24|0|0|0|0|0|0|0|07798050063665|CILOSTAZOL 100 MG |[['CILOSTAZOL', '100', 'MG']]
51879|DENVER FARMA S A|LIPOSTOP|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$456.07|0|0|0|0|0|0|0|07798050061388|ATORVASTATINA 10 MG |[['ATORVASTATINA', '10', 'MG']]
57491|DENVER FARMA S A|ESOMEPRAZOL DENVER FARMA|CAPSULA CON  MICROGRANULOS GASTRORRESISTENTES| BLISTER por 28 UNIDADES |$457.22|0|0|0|0|0|0|0|07798050063573|ESOMEPRAZOL 20 MG |[['ESOMEPRAZOL', '20', 'MG']]
52706|DENVER FARMA S A|DENSULIN R|SUSPENSION INYECTABLE|1 FRASCO AMPOLLA por 10 ML |$478.98|0|0|0|0|0|0|0|07798050061401|INSULINA HUMANA RECOMBINANTE 100 UI / 1 ML |[['INSULINA HUMANA RECOMBINANTE', '100', 'UI / 1 ML']]
52706|DENVER FARMA S A|DENSULIN N|SUSPENSION INYECTABLE|1 FRASCO AMPOLLA por 10 ML |$478.98|0|0|0|0|0|0|0|07798050061418|INSULINA HUMANA RECOMBINANTE 100 UI / 1 ML |[['INSULINA HUMANA RECOMBINANTE', '100', 'UI / 1 ML']]
55586|DENVER FARMA S A|ASMABRON|AEROSOL|1 AEROSOL por 120 DOSIS |$502.05|0|0|0|0|0|0|0|07798050062545|SALMETEROL 25 MCG + FLUTICASONA PROPINATO 125 MCG |[['SALMETEROL', '25', 'MCG'], ['FLUTICASONA PROPINATO', '125', 'MCG']]
57290|DENVER FARMA S A|GAVANEURAL|CAPSULA DURA| BLISTER por 30 UNIDADES |$515.42|0|0|0|0|0|0|0|07798050063856|PREGABALINA 75 MG |[['PREGABALINA', '75', 'MG']]
56915|DENVER FARMA S A|DENVERPROST|CAPSULA DE LIBERACION CONTROLADA| BLISTER por 30 UNIDADES |$522.03|0|0|0|0|0|0|0|07798050063399|TAMSULOSINA CLORHIDRATO 0.4 MG |[['TAMSULOSINA CLORHIDRATO', '0.4', 'MG']]
55586|DENVER FARMA S A|ASMABRON|AEROSOL|1 AEROSOL por 120 DOSIS |$522.97|0|0|0|0|0|0|0|07798050062552|SALMETEROL 25 MCG + FLUTICASONA PROPINATO 250 MCG |[['SALMETEROL', '25', 'MCG'], ['FLUTICASONA PROPINATO', '250', 'MCG']]
56491|DENVER FARMA S A|DENVERKAST|COMPRIMIDO MASTICABLE| BLISTER por 30 UNIDADES |$542.82|0|0|0|0|0|0|0|07798050063818|MONTELUKAST 4 MG |[['MONTELUKAST', '4', 'MG']]
56491|DENVER FARMA S A|DENVERKAST|COMPRIMIDO MASTICABLE| BLISTER por 30 UNIDADES |$556.93|0|0|0|0|0|0|0|07798050063788|MONTELUKAST 5 MG |[['MONTELUKAST', '5', 'MG']]
56564|DENVER FARMA S A|ALIVIAFLEB 500|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$588.42|0|0|0|0|0|0|0|07798050063368|FRACCION FLAVONOIDE PURIFICADO Y MICRONIZADO 500 MG |[['FRACCION FLAVONOIDE PURIFICADO Y MICRONIZADO', '500', 'MG']]
56491|DENVER FARMA S A|DENVERKAST|COMPRIMIDO| BLISTER por 30 UNIDADES |$633.97|0|0|0|0|0|0|0|07798050063795|MONTELUKAST 10 MG |[['MONTELUKAST', '10', 'MG']]
57491|DENVER FARMA S A|ESOMEPRAZOL DENVER FARMA|CAPSULA CON  MICROGRANULOS GASTRORRESISTENTES| BLISTER por 28 UNIDADES |$656.20|0|0|0|0|0|0|0|07798050063580|ESOMEPRAZOL 40 MG |[['ESOMEPRAZOL', '40', 'MG']]
48432|DENVER FARMA S A|SULFADIAZINA DE PLATA DENVER FARMA|CREMA DERMICA|1 POTE por 400 G |$701.08|0|0|0|0|0|0|0|07798050061678|LIDOCAINA 0.666 G / 100 G + SULFADIAZINA DE PLATA 1 G / 100 G + VITAMINA A 248000 UI / 100 G |[['LIDOCAINA', '0.666', 'G / 100 G'], ['SULFADIAZINA DE PLATA', '1', 'G / 100 G'], ['VITAMINA A', '248000', 'UI / 100 G']]
51879|DENVER FARMA S A|LIPOSTOP|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$716.75|0|0|0|0|0|0|0|07798050061395|ATORVASTATINA 20 MG |[['ATORVASTATINA', '20', 'MG']]
56185|DENVER FARMA S A|GLUCODUO|POLVO PARA SUSPENSIÓN ORAL| SOBRE por 30 UNIDADES |$733.71|0|0|0|0|0|0|0|07798050061821|CONDROITIN SULFATO SODICO 1200 MG / SOBRE + GLUCOSAMINA SULFATO 1500 MG / SOBRE |[['CONDROITIN SULFATO SODICO', '1200', 'MG / SOBRE'], ['GLUCOSAMINA SULFATO', '1500', 'MG / SOBRE']]
57290|DENVER FARMA S A|GAVANEURAL|CAPSULA DURA| BLISTER por 30 UNIDADES |$794.88|0|0|0|0|0|0|0|07798050063863|PREGABALINA 150 MG |[['PREGABALINA', '150', 'MG']]
52706|DENVER FARMA S A|DENSULIN N|SUSPENSION INYECTABLE|5 CARTUCHO por 3 ML |$1,119.86|0|0|0|0|0|0|0|07798050061487|INSULINA HUMANA RECOMBINANTE 100 UI / 1 ML |[['INSULINA HUMANA RECOMBINANTE', '100', 'UI / 1 ML']]
55586|DENVER FARMA S A|ASMABRON|AEROSOL|1 AEROSOL por 120 DOSIS + CONTADOR DE DOSIS|$1,352.90|0|0|0|0|0|0|0|07798050064150|SALMETEROL 25 MCG + FLUTICASONA PROPINATO 125 MCG |[['SALMETEROL', '25', 'MCG'], ['FLUTICASONA PROPINATO', '125', 'MCG']]
55586|DENVER FARMA S A|ASMABRON|AEROSOL|1 AEROSOL por 120 DOSIS + CONTADOR DE DOSIS|$1,453.30|0|0|0|0|0|0|0|07798050064167|SALMETEROL 25 MCG + FLUTICASONA PROPINATO 250 MCG |[['SALMETEROL', '25', 'MCG'], ['FLUTICASONA PROPINATO', '250', 'MCG']]
44674|DENVER FARMA S A|DICLOFENAC DENVER FARMA|INYECTABLE|100 FRASCO AMPOLLA por 3 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||DICLOFENACO SODICO 75 MG / 3 ML |[['DICLOFENACO SODICO', '75', 'MG / 3 ML']]
44601|DENVER FARMA S A|RANITIDINA DENVER FARMA|INYECTABLE PARA PERFUSION|100 FRASCO AMPOLLA por 5 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||RANITIDINA 50 MG / 5 ML |[['RANITIDINA', '50', 'MG / 5 ML']]
49133|DENVER FARMA S A|MORFINA DENVER FARMA|SOLUCION INYECTABLE|100 AMPOLLA por 1 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798050061883|MORFINA CLORHIDRATO TRIHIDRATO 10 MG / 1 ML |[['MORFINA CLORHIDRATO TRIHIDRATO', '10', 'MG / 1 ML']]
44006|DENVER FARMA S A|BIGUANEX|SOLUCION JABONOSA|1 FRASCO por 500 ML ||0|0|0|0|0|0|0|07798050061210|CLORHEXIDINA DIGLUCONATO (SOLUCION 20%) 4 G / 100 ML |[['CLORHEXIDINA DIGLUCONATO (SOLUCION 20%)', '4', 'G / 100 ML']]
49049|DENVER FARMA S A|ESPIRONOLACTONA DENVER FARMA|COMPRIMIDO| BLISTER por 1000 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||ESPIRONOLACTONA 100 MG |[['ESPIRONOLACTONA', '100', 'MG']]
48055|DENVER FARMA S A|HALOPERIDOL DENVER FARMA|SOLUCION INYECTABLE|100 AMPOLLA por 3 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||HALOPERIDOL 50 MG / ML |[['HALOPERIDOL', '50', 'MG / ML']]
48956|DENVER FARMA S A|FENTANILO DENVER FARMA|SOLUCION INYECTABLE|100 AMPOLLA por 5 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798050064266|FENTANILO CITRATO (COMO BASE) 250 MCG/5 ML |[['FENTANILO CITRATO (COMO BASE)', '250', 'MCG/5 ML']]
48055|DENVER FARMA S A|HALOPERIDOL DENVER FARMA|SOLUCION INYECTABLE|100 AMPOLLA por 1 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||HALOPERIDOL 5 MG / ML |[['HALOPERIDOL', '5', 'MG / ML']]
46816|DENVER FARMA S A|MEPERIDINA DENVER FARMA|SOLUCION INYECTABLE|100 AMPOLLA por 2 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||MEPERIDINA CLORHIDRATO 100 MG / 2 ML |[['MEPERIDINA CLORHIDRATO', '100', 'MG / 2 ML']]
46833|DENVER FARMA S A|FENITOINA DENVER FARMA|INYECTABLE|100 AMPOLLA por 2 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||FENITOINA SODICO 100 MG |[['FENITOINA SODICO', '100', 'MG']]
46855|DENVER FARMA S A|NALBUFINA DENVER FARMA|SOLUCION INYECTABLE|100 AMPOLLA por 1 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||CLORHIDRATO DE NALBUFINA 10 MG / 1 ML |[['CLORHIDRATO DE NALBUFINA', '10', 'MG / 1 ML']]
48956|DENVER FARMA S A|FENTANILO DENVER FARMA|SOLUCION INYECTABLE|25 AMPOLLA por 5 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798050061920|FENTANILO CITRATO (COMO BASE) 250 MCG/5 ML |[['FENTANILO CITRATO (COMO BASE)', '250', 'MCG/5 ML']]
42245|DENVER FARMA S A|NITROFURAZONA DENVER|APOSITO| BLISTER por 40 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||NITROFURAZONA 0.2 G / 100 G |[['NITROFURAZONA', '0.2', 'G / 100 G']]
46217|DENVER FARMA S A|DIFENHIDRAMINA DENVER FARMA|COMPRIMIDO| BLISTER por 1000 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||CLORHIDRATO DE DIFENHIDRAMINA 50 MG |[['CLORHIDRATO DE DIFENHIDRAMINA', '50', 'MG']]
46023|DENVER FARMA S A|FUROSEMIDA DENVER FARMA|COMPRIMIDO| BLISTER por 1000 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||FUROSEMIDA 40 MG |[['FUROSEMIDA', '40', 'MG']]
46023|DENVER FARMA S A|FUROSEMIDA DENVER FARMA|INYECTABLE|100 AMPOLLA por 2 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||FUROSEMIDA 20 MG / 2 ML |[['FUROSEMIDA', '20', 'MG / 2 ML']]
52769|DENVER FARMA S A|GLUCOGOOD|COMPRIMIDO RECUBIERTO| BLISTER por 500 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||METFORMINA CLORHIDRATO 850 MG |[['METFORMINA CLORHIDRATO', '850', 'MG']]
46217|DENVER FARMA S A|DIFENHIDRAMINA DENVER FARMA|SOLUCION INYECTABLE|100 AMPOLLA por 1 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||CLORHIDRATO DE DIFENHIDRAMINA 10 MG/ML |[['CLORHIDRATO DE DIFENHIDRAMINA', '10', 'MG/ML']]
53760|DENVER FARMA S A|MIDAZOLAM DENVER FARMA|SOLUCION INYECTABLE|100 AMPOLLA por 3 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||MIDAZOLAM COMO CLORHIDRATO 15 MG / 3 ML |[['MIDAZOLAM COMO CLORHIDRATO', '15', 'MG / 3 ML']]
55035|DENVER FARMA S A|CLONAZEPAM DENVER FARMA|COMPRIMIDO| BLISTER por 1005 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798050062088|CLONAZEPAM 0.5 MG |[['CLONAZEPAM', '0.5', 'MG']]
55035|DENVER FARMA S A|CLONAZEPAM DENVER FARMA|COMPRIMIDO| BLISTER por 1005 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798050062095|CLONAZEPAM 2 MG |[['CLONAZEPAM', '2', 'MG']]
43608|DENVER FARMA S A|SALBUTAMOL DENVER FARMA|SOLUCION PARA NEBULIZACION|48 FRASCO GOTERO por 10 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||SALBUTAMOL SULFATO 0.5 G / 100 ML |[['SALBUTAMOL SULFATO', '0.5', 'G / 100 ML']]
42900|DENVER FARMA S A|CARBAMAZEPINA DENVER FARMA|COMPRIMIDO| BLISTER por 1000 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798050062064|CARBAMAZEPINA 200 MG |[['CARBAMAZEPINA', '200', 'MG']]
49777|DENVER FARMA S A|ALPRAZOLAM DENVER FARMA|COMPRIMIDO| BLISTER por 1005 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798050062033|ALPRAZOLAM 0.5 MG |[['ALPRAZOLAM', '0.5', 'MG']]
49777|DENVER FARMA S A|ALPRAZOLAM DENVER FARMA|COMPRIMIDO| BLISTER por 1005 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798050062040|ALPRAZOLAM 1 MG |[['ALPRAZOLAM', '1', 'MG']]
49170|DENVER FARMA S A|NALOXONA DENVER FARMA|SOLUCION INYECTABLE|25 AMPOLLA por 1 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||CLORHIDRATO DE NALOXONA 0.4 MG / ML |[['CLORHIDRATO DE NALOXONA', '0.4', 'MG / ML']]
45434|DENVER FARMA S A|METRONIDAZOL DENVER FARMA|COMPRIMIDO| BLISTER por 1000 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||METRONIDAZOL 500 MG |[['METRONIDAZOL', '500', 'MG']]
46833|DENVER FARMA S A|FENITOINA DENVER FARMA|CAPSULA| BLISTER por 1000 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||FENITOINA SODICO 100 MG |[['FENITOINA SODICO', '100', 'MG']]
42656|DENVER FARMA S A|LIDOCAINA DENVER FARMA|SOLUCION INYECTABLE|25 FRASCO AMPOLLA por 20 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||LIDOCAINA CLORHIDRATO 2 G / 100 ML |[['LIDOCAINA CLORHIDRATO', '2', 'G / 100 ML']]
42656|DENVER FARMA S A|LIDOCAINA DENVER FARMA|SOLUCION INYECTABLE|100 AMPOLLA por 5 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||LIDOCAINA CLORHIDRATO 2 G / 100 ML |[['LIDOCAINA CLORHIDRATO', '2', 'G / 100 ML']]
54962|DENVER FARMA S A|HEPARINOX|SOLUCION INYECTABLE|10 JERINGA PRELLENADA por 0.4 ML ||0|0|0|0|0|0|0|07798050064037|ENOXAPARINA SODICA 40 MG / 0.4 ML |[['ENOXAPARINA SODICA', '40', 'MG / 0.4 ML']]
54962|DENVER FARMA S A|HEPARINOX|SOLUCION INYECTABLE|10 JERINGA PRELLENADA por 0.6 ML ||0|0|0|0|0|0|0|07798050064044|ENOXAPARINA SODICA 60 MG / 0.6 ML |[['ENOXAPARINA SODICA', '60', 'MG / 0.6 ML']]
54962|DENVER FARMA S A|HEPARINOX|SOLUCION INYECTABLE|10 JERINGA PRELLENADA por 0.8 ML ||0|0|0|0|0|0|0|07798050064051|ENOXAPARINA SODICA 80 MG / 0.8 ML |[['ENOXAPARINA SODICA', '80', 'MG / 0.8 ML']]
50386|DENVER FARMA S A|DEXAMETASONA DENVER FARMA|SOLUCION INYECTABLE|100 FRASCO AMPOLLA por 2 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||DEXAMETASONA FOSFATO SODICO 4 MG / ML |[['DEXAMETASONA FOSFATO SODICO', '4', 'MG / ML']]
42245|DENVER FARMA S A|NITROFURAZONA DENVER|POMADA DERMICA|1 POMO por 500 G ||0|0|0|0| (uso exclusivamente hospitalario)|0|0||NITROFURAZONA 0.2 G / 100 ML |[['NITROFURAZONA', '0.2', 'G / 100 ML']]
49777|DENVER FARMA S A|ALPRAZOLAM DENVER FARMA|COMPRIMIDO| BLISTER por 1005 UNIDADES ||0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798050062057|ALPRAZOLAM 2 MG |[['ALPRAZOLAM', '2', 'MG']]
55708|DENVER FARMA S A|TRAMADOL DENVER FARMA|SOLUCION INYECTABLE|100 AMPOLLA por 2 ML ||0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798050064068|TRAMADOL CLORHIDRATO 100 MG / 2 ML |[['TRAMADOL CLORHIDRATO', '100', 'MG / 2 ML']]
57695|DENVER FARMA S A|NEBIVOLOL DENVER FARMA|COMPRIMIDO RANURADO DIVIDOSIS| BLISTER por 28 UNIDADES ||0|0|0|0|0|0|0|07798050064235|NEBIVOLOL 5 MG |[['NEBIVOLOL', '5', 'MG']]
57873|DENVER FARMA S A|OFTALFENAC|SOLUCION OFTALMICA| FRASCO GOTERO por 5 ML ||0|0|0|0|0|0|0|07798050064273|BROMFENACO 0.09 G % |[['BROMFENACO', '0.09', 'G %']]
57289|DENVER FARMA S A|NONLIPID|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES ||0|0|0|0|0|0|0|07798050064112|ROSUVASTATINA 20 MG |[['ROSUVASTATINA', '20', 'MG']]
58947|DENVER FARMA S A|MOXIDROP|SOLUCION OFTALMICA|1 FRASCO GOTERO por 5 ML ||0|0|0|0|0|0|0|07798050064242|MOXIFLOXACINA 5 MG |[['MOXIFLOXACINA', '5', 'MG']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 0.5 M3 ||0|0|0|0|0|0| (no venta al público)|07798226330010|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 1.1 M3 ||0|0|0|0|0|0| (no venta al público)|07798226330027|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 2.1 M3 ||0|0|0|0|0|0| (no venta al público)|07798226330034|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 3.2 M3 ||0|0|0|0|0|0| (no venta al público)|07798226330041|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 4.3 M3 ||0|0|0|0|0|0| (no venta al público)|07798226330058|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 5.3 M3 ||0|0|0|0|0|0| (no venta al público)|07798226330065|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 6.4 M3 ||0|0|0|0|0|0| (no venta al público)|07798226330072|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 7.4 M3 ||0|0|0|0|0|0| (no venta al público)|07798226330089|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 8.4 M3 ||0|0|0|0|0|0| (no venta al público)|07798226330096|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 10.7 M3 ||0|0|0|0|0|0| (no venta al público)|07798226330102|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 0.54 M3 cilindro de aluminio||0|0|0|0|0|0| (no venta al público)|07798226330119|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 128 M3 termo criogenico||0|0|0|0|0|0| (no venta al público)|07798226330126|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 139 M3 termo criogenico||0|0|0|0|0|0| (no venta al público)|07798226330133|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 20 LITROS termo criogenico domiciliario||0|0|0|0|0|0| (no venta al público)|07798226330140|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 30 LITROS termo criogenico domiciliario||0|0|0|0|0|0| (no venta al público)|07798226330157|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 37 LITROS termo criogenico domiciliario||0|0|0|0|0|0| (no venta al público)|07798226330164|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 40 LITROS termos criogenicos domiciliario||0|0|0|0|0|0| (no venta al público)|07798226330171|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 45 LITROS termo criogenico domiciliario||0|0|0|0|0|0| (no venta al público)|07798226330188|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 55 LITROS termo criogenico domiciliario||0|0|0|0|0|0| (no venta al público)|07798226330195|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
55667|DISTRIBUIDORA SOLDADURA JUNIN SA|OXIGENO|GAS MEDICINAL|1 CILINDRO METALICO por 60 LITROS termo criogenico domiciliario||0|0|0|0|0|0| (no venta al público)|07798226330201|OXIGENO 99.5 % V/V |[['OXIGENO', '99.5', '% V/V']]
46711|DR LAZAR Y CIA S A QUIMICA E INDUSTRIAL|NOVA PARATROPINA|COMPRIMIDO|1 ENVASE por 10 UNIDADES |$28.92|0|0|0|0|0|0|0|07795347940081|PROPINOX CLORHIDRATO 10 MG |[['PROPINOX CLORHIDRATO', '10', 'MG']]
52101|DR LAZAR Y CIA S A QUIMICA E INDUSTRIAL|LAZAR - CORT|CREMA|1 POMO por 15 G |$34.39|0|0|0|0|0|0|0|07795347972099|BETAMETASONA 17-VALERATO 0.122 G % |[['BETAMETASONA 17-VALERATO', '0.122', 'G %']]
48440|DR LAZAR Y CIA S A QUIMICA E INDUSTRIAL|MUPAX NASAL|UNGÜENTO NASAL|1 POMO por 3 G |$61.32|0|0|0|0|0|0|0|07795347971016|MUPIROCINA (COMO MUPIROCINA CALCICA) 2.15 G / 100 G |[['MUPIROCINA (COMO MUPIROCINA CALCICA)', '2.15', 'G / 100 G']]
46589|DR LAZAR Y CIA S A QUIMICA E INDUSTRIAL|NEBLIC|POLVO PARA SUSPENSIÓN ORAL|1 FRASCO por 30 ML (RECONSTITUIDO)|$105.00|0|0|0|0|0|0|0|07795347939467|AZITROMICINA 200 MG / 100 ML |[['AZITROMICINA', '200', 'MG / 100 ML']]
11256|DR LAZAR Y CIA S A QUIMICA E INDUSTRIAL|PARATROPINA FEM|COMPRIMIDO|1 ENVASE por 10 UNIDADES (Dispenser)|$133.03|0|0|0|0|0|0|0|07795347946106|HOMATROPINA METILBROMURO 5 MG + IBUPROFENO 400 MG |[['HOMATROPINA METILBROMURO', '5', 'MG'], ['IBUPROFENO', '400', 'MG']]
39587|DR LAZAR Y CIA S A QUIMICA E INDUSTRIAL|IBU-MULTIN|COMPRIMIDO| BLISTER por 10 UNIDADES |$136.68|0|0|0|0|0|0|0|07795347934783|IBUPROFENO 400 MG |[['IBUPROFENO', '400', 'MG']]
55018|DR LAZAR Y CIA S A QUIMICA E INDUSTRIAL|RESAQUIT|COMPRIMIDO BICAPA| TIRA por 4 UNIDADES |$146.87|0|0|0|0|0|0|0|07795347949428|CAFEINA ANHIDRA 33 MG + PARACETAMOL 194 MG + HIDROXIDO DE ALUMINIO 25 MG + HIDROXIDO DE MAGNESIO 50 ...|[['CAFEINA ANHIDRA', '33', 'MG'], ['PARACETAMOL', '194', 'MG'], ['HIDROXIDO DE ALUMINIO', '25', 'MG'], ['HIDROXIDO DE MAGNESIO', '50', 'MG'], ['ACIDO ACETIL SALICILICO 90%', '252.22', 'MG']]
44585|DR LAZAR Y CIA S A QUIMICA E INDUSTRIAL|REGULACID|CAPSULA DURA| BLISTER por 14 UNIDADES |$155.00|0|0|0|0|0|0|0|07795347949497|OMEPRAZOL 20 MG |[['OMEPRAZOL', '20', 'MG']]
25655|DR LAZAR Y CIA S A QUIMICA E INDUSTRIAL|MULTIN|COMPRIMIDO RECUBIERTO| ENVASE por 10 UNIDADES |$167.01|0|0|0|0|0|0|0|07795347000334|PARACETAMOL 300 MG + DIPIRONA 300 MG |[['PARACETAMOL', '300', 'MG'], ['DIPIRONA', '300', 'MG']]
